agent,condition,n_seeds,full_cycle_success_rate_mean,full_cycle_success_rate_sd,full_cycle_success_rate_ci95_hw,full_cycle_success_rate_boot_lo,full_cycle_success_rate_boot_hi,dock_success_rate_mean,dock_success_rate_sd,dock_success_rate_ci95_hw,dock_success_rate_boot_lo,dock_success_rate_boot_hi,mean_reward_mean,mean_reward_sd,mean_reward_ci95_hw,mean_reward_boot_lo,mean_reward_boot_hi,phase1_steps_mean,phase1_steps_sd,phase1_steps_ci95_hw,phase1_steps_boot_lo,phase1_steps_boot_hi,dock_accuracy_mean,dock_accuracy_sd,dock_accuracy_ci95_hw,dock_accuracy_boot_lo,dock_accuracy_boot_hi,collisions_per_ep_mean,collisions_per_ep_sd,collisions_per_ep_ci95_hw,collisions_per_ep_boot_lo,collisions_per_ep_boot_hi,cte_mean_mean,cte_mean_sd,cte_mean_ci95_hw,cte_mean_boot_lo,cte_mean_boot_hi,iala_violations_mean,iala_violations_sd,iala_violations_ci95_hw,iala_violations_boot_lo,iala_violations_boot_hi,dropped_frames_mean,dropped_frames_sd,dropped_frames_ci95_hw,dropped_frames_boot_lo,dropped_frames_boot_hi
DQN,clean,8,5.416666666666667,15.320646925708532,12.80838136279425,0.0,16.25,27.916666666666668,35.587473273165294,29.75187220430437,5.416666666666667,52.91666666666667,1036.5657454166667,1122.3395810603733,938.2993709395975,386.0404514583333,1835.4596379583334,26.233333333333334,0.9637888196533974,1.5336030840901176,25.46666666666667,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.150883750000002,38.14090089679322,31.886591119524546,2.875430833333333,48.34448708333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DQN,harsh,8,0.8333333333333334,2.3570226039551585,1.9705202096606536,0.0,2.5,41.66666666666667,36.209268304000716,30.271705859048172,19.166666666666668,65.0,1743.8455275000001,1380.261912384318,1153.9278360819255,914.9252310729166,2692.843857083333,70.13440482555926,8.857106237839867,9.294962952334195,63.80547226386805,76.79200871592177,11.496216230101732,1.4661686695650766,1.53864965594047,10.37852876758299,12.561798559085842,2.9333333333333336,1.7118633679345414,1.431153590564777,1.8375000000000001,4.054166666666667,17.611789583333334,7.957919770133243,6.652987420482094,13.627451989583331,23.339712916666663,116.22083333333333,26.489662179441854,22.145911788916685,98.80000000000001,132.88437499999998,44.733333333333334,0.75676840096453,0.6326742160346093,44.25833333333333,45.2375
DQN,mid,8,1.6666666666666667,4.714045207910317,3.941040419321307,0.0,5.0,7.916666666666668,14.793552864312426,12.36771969980033,0.8333333333333334,18.75,1242.3124958333333,1096.8686123917255,917.0051082384329,571.4799066666667,1993.1818495833334,45.99358974358974,15.279173924611909,24.31257530208841,35.57692307692308,60.916666666666664,4.759933653846154,3.0374947856309906,4.83333202892578,2.4758500000000003,7.338912500000001,0.6416666666666666,0.5559918921414089,0.4648208540867077,0.2833333333333334,0.9875,10.021338333333334,10.379837351688359,8.677761189125002,5.934935416666667,17.43420791666667,41.325,3.808001183806673,3.1835686592530865,38.74583333333334,43.608333333333334,22.25416666666667,0.7324534765007911,0.6123464304750774,21.825000000000003,22.766770833333336
RuleBased,clean,8,21.666666666666668,17.45743121887939,14.59477773689484,10.416666666666668,32.91666666666667,43.33333333333333,32.708428116332186,27.344930218875195,22.916666666666664,64.58333333333333,164.80439166666667,292.0892659448823,244.19273731338635,-21.3520153125,353.1430329166667,26.46666666666667,0.8640987597877146,0.9068160349111466,25.8,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.17861666666667,37.231828483634374,31.126587562847345,18.15238666666667,66.91196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RuleBased,harsh,8,21.666666666666668,17.45743121887939,14.59477773689484,10.416666666666668,32.91666666666667,43.33333333333333,32.708428116332186,27.344930218875195,22.916666666666664,64.58333333333333,94.11661958333335,334.173387712526,279.37594357954885,-132.89654958333335,298.66855583333336,26.46666666666667,0.8640987597877146,0.9068160349111466,25.8,27.0,10.719502369826811,2.441187978458636,2.561869668280123,9.025627161493476,12.442350587606837,2.3874999999999997,3.6493503444459723,3.050933238313426,0.6833333333333333,5.1,51.57831458333333,34.68405938648483,28.996599294148687,30.30759008333333,74.84561680208334,89.6625,26.767638821816877,22.378306077666586,72.42083333333333,106.8709375,39.15416666666667,4.328786534023461,3.6189561077125774,36.38333333333333,41.85416666666667
RuleBased,mid,8,21.666666666666668,17.45743121887939,14.59477773689484,10.0,33.33333333333333,43.33333333333333,32.708428116332186,27.344930218875195,22.5,64.58333333333333,122.29716875,295.35025800133667,246.9189948978505,-63.18994947916668,311.94604374999994,26.46666666666667,0.8640987597877146,0.9068160349111466,25.8,27.0,4.764216905243878,1.0849731819768385,1.1386095254978457,4.011384563974038,5.517049246513721,1.5083333333333333,1.4408716497700658,1.204598844590893,0.6582291666666666,2.5083333333333333,45.27383041666667,35.50957470975638,29.686747375529617,23.55065875,69.6718075,27.049999999999997,8.332476146390023,6.966124387362573,21.633125,32.2834375,19.59166666666667,2.512618946090705,2.1006020070150253,18.00416666666667,21.187604166666667
