algorithm,contrast,metric,baseline_mean,enhanced_mean,abs_change,rel_change_pct,var_baseline,var_enhanced,var_ratio,wilcoxon_p,t_p,cohens_dz,rank_biserial,cliffs_delta,wilcoxon_p_holm,wilcoxon_p_bh,sig_holm_0.05,effect_dz_mag
DQN,+PER,route_difficulty,1.6459737579704243,1.5782699767516435,-0.06770378121878112,-4.1132965146578995,0.23072694772088304,0.6394715033587682,2.7715510029299013,0.8203125,0.841593501029539,-0.06881814244026824,-0.1111111111111111,-0.20987654320987653,1.0,0.84375,False,negligible
DQN,+Noisy,route_difficulty,1.6459737579704243,1.6011450911706542,-0.14267220550688464,-8.66795140663769,0.23072694772088304,0.09183578753269787,0.3980280086043276,0.7421875,0.4780174228000603,-0.2649664755498093,-0.16666666666666666,-0.09375,1.0,0.84375,False,small
DQN,+PER+Noisy,route_difficulty,1.6459737579704243,1.7904219709559988,0.06285543008496136,3.818738286718832,0.23072694772088304,0.11243659228226753,0.4873145221783339,0.84375,0.8028745861635935,0.0916713837890428,0.1111111111111111,0.09375,1.0,0.84375,False,negligible
DoubleDQN,+PER,success_rate,43.25,50.25,7.000000000000002,16.1849710982659,729.2361111111111,295.06944444444446,0.40462813065422343,0.40652926629258523,0.4488706903265923,0.25037285628474015,0.3111111111111111,0.22,1.0,0.7720045851746032,False,small
DoubleDQN,+Noisy,success_rate,43.25,44.5,1.2499999999999993,2.8901734104046226,729.2361111111111,738.6111111111111,1.0128559184839538,0.9527235817670947,0.8541282251310285,0.059832702323253786,0.022222222222222223,0.13,1.0,0.9527235817670947,False,negligible
DoubleDQN,+PER+Noisy,success_rate,43.25,44.75,1.5,3.468208092485549,729.2361111111111,399.2361111111111,0.5474716693648224,0.5146697234497355,0.8894395375206584,0.04522099232582798,0.24444444444444444,0.09,1.0,0.7720045851746032,False,negligible
DoubleDQN,+PER,mean_reward,-33.03827,-20.906392500000003,12.131877499999995,-36.720680289857775,3139.021711358722,1720.3361915341748,0.5480485162969865,0.556640625,0.537713338210374,0.20259386289470868,0.23636363636363636,0.16,1.0,0.8349609375,False,small
DoubleDQN,+Noisy,mean_reward,-33.03827,-28.159400000000005,4.878869999999997,-14.76732891885682,3139.021711358722,3351.199584183889,1.0675936302247895,0.921875,0.7404276268703653,0.10805157361894202,0.05454545454545454,0.14,1.0,0.921875,False,negligible
DoubleDQN,+PER+Noisy,mean_reward,-33.03827,-28.857687500000004,4.180582499999996,-12.653757294192452,3139.021711358722,1736.309379723784,0.5531371042898027,0.556640625,0.8536230326325668,0.06004269624063056,0.23636363636363636,0.08,1.0,0.8349609375,False,negligible
DoubleDQN,+PER,optimality_ratio,1.171247142857143,1.4612564209124208,0.12726221371221375,10.865530344156914,0.13251512058061227,0.3839833983932983,2.897657238742892,0.3454475304692257,0.46080046458948076,0.2582320420065476,0.42857142857142855,0.1728395061728395,1.0,0.85546875,False,small
DoubleDQN,+Noisy,optimality_ratio,1.171247142857143,1.2058503173557522,0.03460317449860923,2.954387100078483,0.13251512058061227,0.023056993299602736,0.173995187859159,0.5703125,0.8069831297609467,0.08418364582368762,0.24444444444444444,0.5555555555555556,1.0,0.85546875,False,negligible
DoubleDQN,+PER+Noisy,optimality_ratio,1.171247142857143,1.096553828524535,-0.08891094449654835,-7.591134376614895,0.13251512058061227,0.011443789658103963,0.08635836882586104,0.916511907863894,0.4971562854913677,-0.23707431451201974,-0.047619047619047616,0.2962962962962963,1.0,0.916511907863894,False,small
DoubleDQN,+PER,mean_steps,39.862500000000004,35.957499999999996,-3.905000000000001,-9.79617434932581,136.97211805555557,84.39972916666666,0.6161818212698903,0.431640625,0.34749081587760744,-0.31344224965282896,-0.3090909090909091,-0.18,1.0,0.6784023758521882,False,small
DoubleDQN,+Noisy,mean_steps,39.862500000000004,39.010000000000005,-0.8525000000000009,-2.138601442458453,136.97211805555557,159.7639166666667,1.1663973583431544,0.6784023758521882,0.7870623034744588,-0.08800955264321078,-0.15555555555555556,-0.11,1.0,0.6784023758521882,False,negligible
DoubleDQN,+PER+Noisy,mean_steps,39.862500000000004,38.769999999999996,-1.0925000000000005,-2.740671056757605,136.97211805555557,78.52816666666666,0.5733149766641984,0.4921875,0.8237075253081118,-0.0725338084379756,-0.2727272727272727,-0.08,1.0,0.6784023758521882,False,negligible
DoubleDQN,+PER,revisit_rate,30.1775,27.9875,-2.1900000000000004,-7.2570623809129335,169.42950694444443,108.7103125,0.6416256203569422,0.556640625,0.6376361523810861,-0.15412505220694647,-0.23636363636363636,-0.12,1.0,0.556640625,False,negligible
DoubleDQN,+Noisy,revisit_rate,30.1775,27.825,-2.3525,-7.795543037030901,169.42950694444443,179.61027777777778,1.0600885348540359,0.556640625,0.5103617007921093,-0.21674057985019102,-0.23636363636363636,-0.1,1.0,0.556640625,False,small
DoubleDQN,+PER+Noisy,revisit_rate,30.1775,29.152499999999996,-1.024999999999999,-3.3965702924364147,169.42950694444443,92.61422916666668,0.5466239667275588,0.4921875,0.846979514141417,-0.06280698304547377,-0.2727272727272727,-0.08,1.0,0.556640625,False,negligible
DoubleDQN,+PER,excess_cost,11.135396825396827,22.902589893439895,4.0693697228697205,36.544451775518134,489.9397809886623,956.9538161379737,1.953207012924959,0.6001794871405538,0.676768639256161,0.14418181603859384,0.23809523809523808,0.1728395061728395,1.0,0.9002692307108306,False,negligible
DoubleDQN,+Noisy,excess_cost,11.135396825396827,10.968757508371034,-0.16663931702579088,-1.4964829690283843,489.9397809886623,64.69479967944639,0.13204643139795072,0.5703125,0.9843580052705418,-0.0067421921413781186,0.24444444444444444,0.5555555555555556,1.0,0.9002692307108306,False,negligible
DoubleDQN,+PER+Noisy,excess_cost,11.135396825396827,7.232691376457682,-3.7404619626660693,-33.59073790828081,489.9397809886623,70.97013197480938,0.14485480609800025,0.916511907863894,0.6493440368411368,-0.15742554277263027,-0.047619047619047616,0.2962962962962963,1.0,0.916511907863894,False,negligible
DoubleDQN,+PER,route_risk,0.5906490818549642,0.6515984407259408,-0.014961925492807886,-2.5331327775570527,0.03923716195736683,0.0888058264743698,2.2633091193206543,0.65234375,0.8452009280030992,-0.0672265921601127,-0.2,-0.08641975308641975,1.0,1.0,False,negligible
DoubleDQN,+Noisy,route_risk,0.5906490818549642,0.6069093661482551,0.01626028429329082,2.752951759820662,0.03923716195736683,0.012569634435718784,0.32035024473422236,1.0,0.793880722746256,0.09005107497342695,0.022222222222222223,0.2839506172839506,1.0,1.0,False,negligible
DoubleDQN,+PER+Noisy,route_risk,0.5906490818549642,0.5655741571994832,-0.024941684966649464,-4.2227586113092395,0.03923716195736683,0.022050634699194105,0.5619834258949014,0.734375,0.7527856983729937,-0.108667911980076,-0.15555555555555556,-0.06172839506172839,1.0,1.0,False,negligible
DoubleDQN,+PER,route_difficulty,1.6990627606598194,1.7014058924408926,-0.13892288016993903,-8.176441941202295,0.5197334550224326,0.4650043836142126,0.8946978092725283,0.5703125,0.5938561394623703,-0.18510843908139543,-0.24444444444444444,-0.08641975308641975,1.0,0.85546875,False,negligible
DoubleDQN,+Noisy,route_difficulty,1.6990627606598194,1.5928441873299364,-0.10621857332988321,-6.2515979862117605,0.5197334550224326,0.13873857403332304,0.2669417808159662,0.91015625,0.6210441301761415,-0.17138358691674782,-0.06666666666666667,0.25925925925925924,1.0,0.91015625,False,negligible
DoubleDQN,+PER+Noisy,route_difficulty,1.6990627606598194,1.5062824677054025,-0.17719335209826104,-10.428887984658624,0.5197334550224326,0.20037246261344976,0.38552927597243347,0.5703125,0.5189030527721594,-0.22489012063866204,-0.24444444444444444,-0.06172839506172839,1.0,0.85546875,False,small
DuelingDQN,+PER,success_rate,40.25,48.75,8.5,21.11801242236025,271.4583333333333,807.2916666666666,2.9739063699155794,0.3742593192802244,0.3469332475723591,0.31382387128541533,0.3333333333333333,0.23,0.826171875,0.375,False,small
DuelingDQN,+Noisy,success_rate,40.25,54.5,14.25,35.40372670807454,271.4583333333333,927.5,3.416730621642364,0.275390625,0.16851049607485583,0.47352254696526547,0.43636363636363634,0.43,0.826171875,0.375,False,small
DuelingDQN,+PER+Noisy,success_rate,40.25,52.25,12.0,29.81366459627329,271.4583333333333,657.5694444444445,2.4223586595037094,0.375,0.26009494675867983,0.3800544021124606,0.34545454545454546,0.45,0.826171875,0.375,False,small
DuelingDQN,+PER,mean_reward,-38.23354500000001,-21.56653999999999,16.66700500000001,-43.59262265636108,1217.3375940367778,3805.9231731161385,3.126431970687299,0.322265625,0.3922047896866039,0.28420430597614665,0.38181818181818183,0.26,0.64453125,0.375,False,small
DuelingDQN,+Noisy,mean_reward,-38.23354500000001,-6.272904999999996,31.960640000000005,-83.59319022078648,1217.3375940367778,4147.77239256011,3.4072490760806975,0.193359375,0.15414296254559753,0.4920358208968051,0.4909090909090909,0.44,0.580078125,0.375,False,small
DuelingDQN,+PER+Noisy,mean_reward,-38.23354500000001,-13.767279999999989,24.466265000000018,-63.991620447436965,1217.3375940367778,3072.2975668923327,2.523784348682091,0.375,0.28187609649756856,0.36197467278033685,0.34545454545454546,0.46,0.64453125,0.375,False,small
DuelingDQN,+PER,optimality_ratio,1.0741660781609195,1.138738258365057,0.06457218020413753,6.011377711228008,0.025505605635136437,0.09500946649141843,3.72504255929268,0.27332167829229814,0.27081293481013,0.37101172543053185,0.6,0.1,0.8199650348768944,0.638671875,False,small
DuelingDQN,+Noisy,optimality_ratio,1.0741660781609195,1.094796905371826,0.002089307670676721,0.19450508754231247,0.025505605635136437,0.02634326692432512,1.0328422426493855,0.7353166906373405,0.981738705289682,0.008385945328326396,0.14285714285714285,0.21875,0.8515625,0.7353166906373406,False,negligible
DuelingDQN,+PER+Noisy,optimality_ratio,1.0741660781609195,1.2479573671581716,0.16555061364603893,15.41201281737348,0.025505605635136437,0.29379722179507645,11.518927485899114,0.42578125,0.434952466533867,0.27396096251558255,0.3333333333333333,0.48148148148148145,0.8515625,0.638671875,False,small
DuelingDQN,+PER,mean_steps,40.37,36.4425,-3.9274999999999975,-9.728758979440173,47.461083333333335,185.98181250000005,3.918617095058584,0.375,0.3406769968063633,-0.3181376815529712,-0.34545454545454546,-0.26,0.966796875,0.375,False,small
DuelingDQN,+Noisy,mean_steps,40.37,34.405,-5.964999999999999,-14.77582363140946,47.461083333333335,196.4588611111111,4.139367399840454,0.322265625,0.22477844060426114,-0.41218494472864686,-0.38181818181818183,-0.48,0.966796875,0.375,False,small
DuelingDQN,+PER+Noisy,mean_steps,40.37,35.1325,-5.237499999999999,-12.97374287837503,47.461083333333335,139.96431249999998,2.9490332430254256,0.375,0.2721677695748922,-0.3698893046134581,-0.34545454545454546,-0.46,0.966796875,0.375,False,small
DuelingDQN,+PER,revisit_rate,31.580000000000002,28.02,-3.5599999999999996,-11.272957568081061,78.23913888888887,222.1256666666667,2.8390607286989433,0.322265625,0.4559423230516978,-0.24635889997490384,-0.38181818181818183,-0.28,0.64453125,0.375,False,small
DuelingDQN,+Noisy,revisit_rate,31.580000000000002,22.6375,-8.942499999999999,-28.31697276757441,78.23913888888887,218.82517361111113,2.796876048468212,0.10546875,0.0995315528633291,-0.5806158479564154,-0.6,-0.48,0.31640625,0.31640625,False,medium
DuelingDQN,+PER+Noisy,revisit_rate,31.580000000000002,25.5625,-6.0175,-19.05478150728309,78.23913888888887,179.59559027777772,2.295469925005565,0.375,0.28020481462507657,-0.3633214974278779,-0.34545454545454546,-0.46,0.64453125,0.375,False,small
DuelingDQN,+PER,excess_cost,2.9815827586206898,7.283914165497897,4.302331406877206,144.29689715765286,31.757898461210207,158.59611060133656,4.993910752471526,0.14412703481601533,0.1706765037302496,0.4708534191104001,0.8,0.14,0.432381104448046,0.432381104448046,False,small
DuelingDQN,+Noisy,excess_cost,2.9815827586206898,6.830351706509218,3.103373258233355,104.08475999066371,31.757898461210207,111.29348410635066,3.504434786271735,0.49896229860376107,0.4869053458688809,0.25944349130789174,0.2857142857142857,0.28125,0.6015625,0.4989622986037611,False,small
DuelingDQN,+PER+Noisy,excess_cost,2.9815827586206898,12.042909135720995,8.730039403920227,292.79882903397356,31.757898461210207,521.8433839491304,16.431924315978318,0.30078125,0.32950900973686764,0.346086760524513,0.4222222222222222,0.5308641975308642,0.6015625,0.451171875,False,small
DuelingDQN,+PER,route_risk,0.5167556000745367,0.5138709102507507,-0.002884689823785885,-0.5582309748302289,0.025529197177091702,0.039143285205344706,1.5332752116650747,1.0,0.975123748557269,-0.010138338810404261,0.01818181818181818,0.12,1.0,1.0,False,negligible
DuelingDQN,+Noisy,route_risk,0.5167556000745367,0.6456754249197438,0.08737946378761194,16.909243707278325,0.025529197177091702,0.01791566842321841,0.7017717125587798,0.1953125,0.13247284232659143,0.6018765391704264,0.5555555555555556,0.28125,0.5859375,0.5859375,False,medium
DuelingDQN,+PER+Noisy,route_risk,0.5167556000745367,0.5951566849173322,0.06437773533956415,12.458062443886108,0.025529197177091702,0.02082162957316779,0.8156006406598564,0.49609375,0.4531746864209565,0.2628088225077112,0.28888888888888886,0.25925925925925924,0.9921875,0.744140625,False,small
DuelingDQN,+PER,route_difficulty,1.3728714618822688,1.3608467870223442,-0.012024674859924778,-0.8758776909411756,0.17966139471308304,0.23675361834228997,1.3177768029708468,1.0,0.9611208352207352,-0.015849592969702016,0.01818181818181818,0.14,1.0,1.0,False,negligible
DuelingDQN,+Noisy,route_difficulty,1.3728714618822688,1.7048758117068512,0.20809411422414478,15.157581754874439,0.17966139471308304,0.07823722470624601,0.4354704294219126,0.3125,0.1948030674390523,0.5068548790985729,0.4444444444444444,0.3125,0.9375,0.85546875,False,medium
