algorithm,noise_std,packet_error_rate,condition,metric,clean_mean,degraded_mean,abs_change,rel_change_pct,clean_var,degraded_var,var_ratio
DQN,0.25,0.2,n0.25_p0.2,dropped_frames,0.0,8.533333333333333,8.533333333333333,,0.0,4.0777777777777775,
DQN,0.25,0.2,n0.25_p0.2,docking_accuracy,0.0,8.593790376984126,8.593790376984126,,0.0,4.4255458825714875,
DQN,0.25,0.2,n0.25_p0.2,optimality_ratio,1.0078742857142857,2.1926563882876384,1.1847821025733527,117.5525677524049,0.000310021877551021,0.32989786065329113,1064.111549995368
DQN,0.25,0.2,n0.25_p0.2,mean_steps,51.055555555555564,43.611111111111114,-7.44444444444445,-14.581066376496201,42.24118518518519,84.47762962962962,1.999887769703431
DQN,0.25,0.4,n0.25_p0.4,success_rate,17.22222222222222,36.666666666666664,19.444444444444443,112.90322580645162,157.4074074074074,293.3333333333333,1.8635294117647059
DQN,0.25,0.4,n0.25_p0.4,mean_reward,-95.54913166666665,-85.68022500000001,9.868906666666646,-10.32861994088589,1668.7209393157223,1344.9062061878344,0.805950338670364
DQN,0.25,0.4,n0.25_p0.4,collision_rate,2.777777777777778,43.888888888888886,41.11111111111111,1479.9999999999995,19.629629629629626,192.9629629629629,9.830188679245282
DQN,0.25,0.4,n0.25_p0.4,collisions_per_ep,0.02777777777777778,1.0611111111111111,1.0333333333333334,3720.0,0.0019629629629629632,0.20151851851851857,102.66037735849058
DQN,0.25,0.4,n0.25_p0.4,iala_violations,0.0,54.48888888888889,54.48888888888889,,0.0,164.8776296296297,
DQN,0.25,0.4,n0.25_p0.4,cte_mean,28.260721666666665,27.719996666666663,-0.5407250000000019,-1.913344628554845,1373.4570470563137,82.71324751367993,0.06022266782274449
DQN,0.25,0.4,n0.25_p0.4,dropped_frames,0.0,18.63888888888889,18.63888888888889,,0.0,4.742851851851856,
DQN,0.25,0.4,n0.25_p0.4,docking_accuracy,0.0,9.719188152356901,9.719188152356901,,0.0,4.549859650731933,
DQN,0.25,0.4,n0.25_p0.4,optimality_ratio,1.0078742857142857,4.035792833092833,3.027918547378547,300.4262129014082,0.000310021877551021,7.835968738654991,25275.534747916
DQN,0.25,0.4,n0.25_p0.4,mean_steps,51.055555555555564,48.21666666666667,-2.8388888888888957,-5.560391730141471,42.24118518518519,37.02344444444447,0.8764774066384227
