algorithm,noise_std,packet_error_rate,seed,condition,success_rate,mean_reward,collision_rate,collisions_per_ep,iala_violations,cte_mean,dropped_frames,docking_accuracy,optimality_ratio,mean_steps,n_solved,n_eval
DuelingDQN,0.1,0.4,1,n0.1_p0.4,23.333333333333332,-110.21998666666667,36.666666666666664,0.6333333333333333,45.56666666666667,84.90483,20.3,8.904157142857143,2.6142,50.666666666666664,7,30
DuelingDQN,0.1,0.4,2,n0.1_p0.4,56.666666666666664,-27.196596666666668,33.33333333333333,0.5333333333333333,29.333333333333332,10.392826666666666,16.533333333333335,6.878435294117647,2.1379823529411763,41.3,17,30
DuelingDQN,0.1,0.4,3,n0.1_p0.4,16.666666666666664,-121.70539,16.666666666666664,0.8666666666666667,42.53333333333333,22.197580000000006,19.8,12.462179999999998,1.6619799999999998,51.53333333333333,5,30
DuelingDQN,0.1,0.4,4,n0.1_p0.4,53.333333333333336,-21.290136666666672,16.666666666666664,0.2,19.566666666666666,11.580906666666667,15.933333333333334,6.14479375,2.24426875,41.266666666666666,16,30
DuelingDQN,0.1,0.4,5,n0.1_p0.4,50.0,-38.856836666666666,46.666666666666664,0.7333333333333333,26.133333333333333,21.849093333333332,14.666666666666666,9.086346666666666,1.8648866666666666,37.9,15,30
DuelingDQN,0.25,0.0,0,n0.25_p0.0,6.666666666666667,-162.66321666666667,53.333333333333336,0.8666666666666667,38.333333333333336,160.34614333333332,0.0,4.12545,2.0058,56.9,2,30
DuelingDQN,0.25,0.0,1,n0.25_p0.0,20.0,-122.47167333333331,40.0,0.7,32.766666666666666,100.87583666666666,0.0,6.888283333333334,3.9035999999999995,51.53333333333333,6,30
DuelingDQN,0.25,0.0,2,n0.25_p0.0,70.0,2.928966666666665,56.666666666666664,0.8,16.466666666666665,9.145373333333334,0.0,5.3884952380952384,1.653761904761905,35.166666666666664,21,30
DuelingDQN,0.25,0.0,3,n0.25_p0.0,63.33333333333333,-14.029523333333335,60.0,0.8666666666666667,19.3,14.838789999999996,0.0,4.524457894736841,2.1028105263157895,35.266666666666666,19,30
DuelingDQN,0.25,0.0,4,n0.25_p0.0,63.33333333333333,8.395463333333332,16.666666666666664,0.16666666666666666,14.9,9.119169999999999,0.0,5.288689473684211,1.596384210526316,34.266666666666666,19,30
DuelingDQN,0.25,0.0,5,n0.25_p0.0,43.333333333333336,-70.43487666666667,63.33333333333333,1.3333333333333333,24.9,54.17670666666666,0.0,5.202115384615384,1.2196384615384617,39.2,13,30
DuelingDQN,0.25,0.2,0,n0.25_p0.2,10.0,-178.0548,60.0,2.2,60.166666666666664,107.02772666666665,10.2,6.6370000000000005,4.113466666666667,56.766666666666666,3,30
DuelingDQN,0.25,0.2,1,n0.25_p0.2,16.666666666666664,-126.91454333333333,43.333333333333336,0.8333333333333334,57.03333333333333,75.73713666666666,10.766666666666667,7.80062,2.40058,52.06666666666667,5,30
DuelingDQN,0.25,0.2,2,n0.25_p0.2,63.33333333333333,-52.796519999999994,53.333333333333336,1.9333333333333333,39.233333333333334,13.44035,8.333333333333334,10.42867894736842,2.3259263157894736,41.1,19,30
DuelingDQN,0.25,0.2,3,n0.25_p0.2,50.0,-69.36415666666667,53.333333333333336,1.3666666666666667,43.733333333333334,37.04198999999999,8.333333333333334,10.41046,2.5545733333333334,45.03333333333333,15,30
DuelingDQN,0.25,0.2,4,n0.25_p0.2,73.33333333333333,12.48325333333333,30.0,0.43333333333333335,22.933333333333334,15.304386666666666,6.533333333333333,9.025154545454544,2.2327,34.36666666666667,22,30
DuelingDQN,0.25,0.2,5,n0.25_p0.2,23.333333333333332,-127.34842666666667,56.666666666666664,1.1,50.86666666666667,111.86537666666666,10.366666666666667,11.174642857142857,2.363528571428571,52.0,7,30
DuelingDQN,0.25,0.4,0,n0.25_p0.4,6.666666666666667,-169.27483666666666,53.333333333333336,1.5333333333333334,74.6,106.26880666666666,22.466666666666665,7.011850000000001,3.11255,57.53333333333333,2,30
DuelingDQN,0.25,0.4,1,n0.25_p0.4,10.0,-138.1142866666667,43.333333333333336,0.7333333333333333,73.16666666666667,49.08011333333333,21.833333333333332,11.5069,3.864966666666667,56.266666666666666,3,30
DuelingDQN,0.25,0.4,2,n0.25_p0.4,20.0,-97.44244333333336,16.666666666666664,0.36666666666666664,64.9,14.702876666666667,20.0,6.68485,2.69515,52.666666666666664,6,30
DuelingDQN,0.25,0.4,3,n0.25_p0.4,16.666666666666664,-138.51194666666666,43.333333333333336,1.1,68.6,49.73023,20.9,16.7687,3.0015,53.06666666666667,5,30
DuelingDQN,0.25,0.4,4,n0.25_p0.4,43.333333333333336,-55.98244333333333,20.0,0.43333333333333335,50.733333333333334,27.970446666666668,17.833333333333332,13.271376923076922,2.825215384615385,45.4,13,30
DuelingDQN,0.25,0.4,5,n0.25_p0.4,40.0,-67.75268666666668,46.666666666666664,0.8666666666666667,47.46666666666667,25.3824,17.2,10.059191666666667,2.331925,44.13333333333333,12,30
DuelingDoubleDQN,0.0,0.0,0,n0.0_p0.0,20.0,-86.09062999999999,0.0,0.0,0.0,36.629506666666664,0.0,0.0,1.0,50.13333333333333,6,30
DuelingDoubleDQN,0.0,0.0,1,n0.0_p0.0,20.0,-98.85224666666664,6.666666666666667,0.06666666666666667,0.0,45.30259999999999,0.0,0.0,2.5783666666666663,52.7,6,30
DuelingDoubleDQN,0.0,0.0,2,n0.0_p0.0,6.666666666666667,-107.49842666666667,0.0,0.0,0.0,12.275626666666666,0.0,0.0,1.0,56.43333333333333,2,30
DuelingDoubleDQN,0.0,0.0,3,n0.0_p0.0,26.666666666666668,-67.00606666666667,0.0,0.0,0.0,8.4802,0.0,0.0,1.0,45.46666666666667,8,30
DuelingDoubleDQN,0.0,0.0,4,n0.0_p0.0,26.666666666666668,-62.77039999999999,0.0,0.0,0.0,1.998246666666667,0.0,0.0,1.0,45.733333333333334,8,30
DuelingDoubleDQN,0.0,0.0,5,n0.0_p0.0,40.0,-44.95679333333333,33.33333333333333,0.3333333333333333,0.0,20.817306666666664,0.0,0.0,1.0,38.3,12,30
DuelingDoubleDQN,0.0,0.2,0,n0.0_p0.2,46.666666666666664,-41.91238666666667,50.0,0.7,0.43333333333333335,25.528603333333333,7.0,2.5113857142857148,1.14965,37.53333333333333,14,30
DuelingDoubleDQN,0.0,0.2,1,n0.0_p0.2,10.0,-128.48516333333333,30.0,0.6666666666666666,0.5,50.33047333333334,11.0,5.375800000000001,1.0,54.4,3,30
DuelingDoubleDQN,0.0,0.2,2,n0.0_p0.2,0.0,-140.11062666666666,0.0,0.0,1.0333333333333334,32.84168,11.366666666666667,,,60.0,0,30
DuelingDoubleDQN,0.0,0.2,3,n0.0_p0.2,46.666666666666664,-39.15789333333333,43.333333333333336,0.6666666666666666,0.4,8.954686666666666,7.2,2.856792857142857,2.2133142857142856,39.333333333333336,14,30
DuelingDoubleDQN,0.0,0.2,4,n0.0_p0.2,30.0,-53.541830000000004,3.3333333333333335,0.03333333333333333,0.26666666666666666,4.898136666666667,8.5,2.6462000000000003,1.2402000000000002,44.9,9,30
DuelingDoubleDQN,0.0,0.2,5,n0.0_p0.2,16.666666666666664,-97.8369233333333,20.0,0.3,0.4,34.36082666666667,9.7,1.7916800000000002,1.48142,51.13333333333333,5,30
DuelingDoubleDQN,0.0,0.4,0,n0.0_p0.4,40.0,-68.37031666666667,40.0,0.9666666666666667,18.333333333333332,24.42535333333333,16.533333333333335,3.902058333333333,1.4528583333333334,41.833333333333336,12,30
DuelingDoubleDQN,0.0,0.4,1,n0.0_p0.4,20.0,-105.50147333333332,20.0,0.2,20.166666666666668,85.72003333333333,20.066666666666666,5.95965,2.113233333333333,50.833333333333336,6,30
DuelingDoubleDQN,0.0,0.4,2,n0.0_p0.4,0.0,-144.96031666666667,0.0,0.0,26.0,70.94491333333333,22.633333333333333,,,60.0,0,30
DuelingDoubleDQN,0.0,0.4,3,n0.0_p0.4,0.0,-166.5843166666667,23.333333333333332,1.0,24.0,38.93371666666667,24.3,,,60.0,0,30
DuelingDoubleDQN,0.0,0.4,4,n0.0_p0.4,40.0,-40.57062,3.3333333333333335,0.06666666666666667,9.733333333333333,13.029166666666667,15.833333333333334,4.0049166666666665,1.7455416666666668,41.6,12,30
DuelingDoubleDQN,0.0,0.4,5,n0.0_p0.4,36.666666666666664,-56.43885666666665,30.0,0.4,14.866666666666667,17.280933333333337,16.2,5.454836363636363,2.0905272727272726,42.266666666666666,11,30
DuelingDoubleDQN,0.1,0.0,0,n0.1_p0.0,36.666666666666664,-62.574549999999995,43.333333333333336,0.5666666666666667,0.4,13.2877,0.0,2.6349,1.7005636363636363,44.833333333333336,11,30
DuelingDoubleDQN,0.1,0.0,1,n0.1_p0.0,30.0,-80.78338000000001,26.666666666666668,0.43333333333333335,0.4666666666666667,51.412070000000014,0.0,3.1133,1.2128333333333332,44.7,9,30
DuelingDoubleDQN,0.1,0.0,2,n0.1_p0.0,33.33333333333333,-50.823930000000004,0.0,0.0,0.6,11.297253333333334,0.0,2.8208200000000003,1.09916,43.93333333333333,10,30
DuelingDoubleDQN,0.1,0.0,3,n0.1_p0.0,30.0,-64.92659333333333,10.0,0.13333333333333333,0.36666666666666664,23.47067666666667,0.0,1.1366333333333332,1.2383111111111111,44.63333333333333,9,30
DuelingDoubleDQN,0.1,0.0,4,n0.1_p0.0,56.666666666666664,2.157736666666665,16.666666666666664,0.16666666666666666,0.3,6.728436666666667,0.0,2.3244705882352945,1.1652529411764705,33.233333333333334,17,30
DuelingDoubleDQN,0.1,0.0,5,n0.1_p0.0,36.666666666666664,-62.85877,43.333333333333336,0.5,0.6,62.73465000000001,0.0,2.593045454545454,1.0344818181818183,40.266666666666666,11,30
DuelingDoubleDQN,0.1,0.2,0,n0.1_p0.2,60.0,-41.10930333333333,76.66666666666667,1.7333333333333334,11.666666666666666,19.161513333333335,7.066666666666666,5.474488888888889,1.6524999999999999,34.93333333333333,18,30
DuelingDoubleDQN,0.1,0.2,1,n0.1_p0.2,0.0,-197.78872,70.0,1.1333333333333333,23.9,205.32569000000004,12.366666666666667,,,60.0,0,30
DuelingDoubleDQN,0.1,0.2,2,n0.1_p0.2,30.0,-69.62283,30.0,0.3333333333333333,14.8,20.880640000000003,9.433333333333334,3.4854000000000003,1.5479222222222222,47.13333333333333,9,30
DuelingDoubleDQN,0.1,0.2,3,n0.1_p0.2,10.0,-132.10675666666666,20.0,0.5666666666666667,22.7,53.37604333333334,10.9,4.9974,1.4387999999999999,54.8,3,30
DuelingDoubleDQN,0.1,0.2,4,n0.1_p0.2,30.0,-55.70051,13.333333333333334,0.13333333333333333,8.933333333333334,7.388920000000001,8.533333333333333,4.102833333333333,1.1511777777777779,44.9,9,30
DuelingDoubleDQN,0.1,0.2,5,n0.1_p0.2,36.666666666666664,-69.35258666666667,46.666666666666664,0.6,17.833333333333332,83.58443666666666,7.433333333333334,6.0262,1.1529090909090909,40.666666666666664,11,30
DuelingDoubleDQN,0.1,0.4,0,n0.1_p0.4,20.0,-110.51761666666665,20.0,0.2,43.96666666666667,95.35896333333332,19.9,9.619516666666668,1.4403166666666667,50.3,6,30
DuelingDoubleDQN,0.1,0.4,1,n0.1_p0.4,20.0,-115.50666666666665,26.666666666666668,0.36666666666666664,45.666666666666664,87.07427666666666,21.733333333333334,5.82805,6.321116666666666,54.56666666666667,6,30
DuelingDoubleDQN,0.1,0.4,2,n0.1_p0.4,10.0,-118.54312333333334,3.3333333333333335,0.03333333333333333,53.03333333333333,26.117340000000002,22.3,8.297333333333333,6.313300000000001,57.733333333333334,3,30
DuelingDoubleDQN,0.1,0.4,3,n0.1_p0.4,16.666666666666664,-109.50833333333334,30.0,0.6333333333333333,43.93333333333333,14.311029999999997,21.333333333333332,6.39992,3.4574000000000007,53.2,5,30
DuelingDoubleDQN,0.1,0.4,4,n0.1_p0.4,56.666666666666664,-20.344643333333334,30.0,0.43333333333333335,18.3,16.025803333333336,15.266666666666667,6.72694705882353,2.17464705882353,39.166666666666664,17,30
DuelingDoubleDQN,0.1,0.4,5,n0.1_p0.4,43.333333333333336,-51.47455666666667,40.0,0.6,32.93333333333333,55.51613999999999,15.0,6.446261538461538,1.7038615384615385,39.0,13,30
DuelingDoubleDQN,0.25,0.0,0,n0.25_p0.0,3.3333333333333335,-142.74283333333335,50.0,0.5,38.2,65.13368,0.0,10.74,1.3231,58.266666666666666,1,30
DuelingDoubleDQN,0.25,0.0,1,n0.25_p0.0,23.333333333333332,-111.09544000000002,43.333333333333336,0.7333333333333333,31.733333333333334,84.78705666666669,0.0,6.126642857142857,3.104,50.93333333333333,7,30
DuelingDoubleDQN,0.25,0.0,2,n0.25_p0.0,63.33333333333333,-13.456349999999997,40.0,0.7,22.233333333333334,9.015766666666666,0.0,7.379652631578949,1.9729473684210528,38.9,19,30
DuelingDoubleDQN,0.25,0.0,3,n0.25_p0.0,43.333333333333336,-52.37033,40.0,0.6666666666666666,25.5,11.923456666666668,0.0,8.211692307692307,2.505423076923077,41.733333333333334,13,30
DuelingDoubleDQN,0.25,0.0,4,n0.25_p0.0,86.66666666666667,45.80893,36.666666666666664,0.43333333333333335,13.3,11.675240000000002,0.0,5.342696153846154,1.9740076923076921,28.733333333333334,26,30
DuelingDoubleDQN,0.25,0.0,5,n0.25_p0.0,36.666666666666664,-77.75925666666667,56.666666666666664,0.7,27.4,42.966813333333334,0.0,4.757736363636364,2.4042545454545454,47.2,11,30
DuelingDoubleDQN,0.25,0.2,0,n0.25_p0.2,56.666666666666664,-51.41575,56.666666666666664,1.6666666666666667,33.8,29.71766666666667,6.766666666666667,8.317129411764705,1.8131529411764706,36.9,17,30
DuelingDoubleDQN,0.25,0.2,1,n0.25_p0.2,26.666666666666668,-100.43241333333334,40.0,0.8,50.333333333333336,33.55722333333333,10.4,8.5641,3.1200125,50.7,8,30
DuelingDoubleDQN,0.25,0.2,2,n0.25_p0.2,16.666666666666664,-102.92579666666667,16.666666666666664,0.3,55.9,17.065283333333337,10.9,11.39762,2.4576800000000003,53.06666666666667,5,30
DuelingDoubleDQN,0.25,0.2,3,n0.25_p0.2,3.3333333333333335,-164.06286666666665,50.0,1.1333333333333333,61.2,69.39211333333333,11.233333333333333,12.5498,7.0302,59.46666666666667,1,30
DuelingDoubleDQN,0.25,0.2,4,n0.25_p0.2,60.0,-25.329053333333334,26.666666666666668,0.6,27.833333333333332,16.596173333333333,8.066666666666666,9.05343888888889,3.3893722222222222,43.06666666666667,18,30
DuelingDoubleDQN,0.25,0.2,5,n0.25_p0.2,13.333333333333334,-139.83944000000002,40.0,1.2666666666666666,46.93333333333333,64.66907333333333,11.0,7.661874999999999,3.119725,55.1,4,30
DuelingDoubleDQN,0.25,0.4,0,n0.25_p0.4,36.666666666666664,-118.87988,66.66666666666666,2.6,52.833333333333336,27.92033666666667,17.933333333333334,10.637054545454545,1.7958727272727273,44.63333333333333,11,30
DuelingDoubleDQN,0.25,0.4,1,n0.25_p0.4,16.666666666666664,-147.69242999999997,53.333333333333336,1.6666666666666667,70.7,46.41868666666666,21.7,10.983920000000001,4.16128,55.13333333333333,5,30
DuelingDoubleDQN,0.25,0.4,2,n0.25_p0.4,3.3333333333333335,-138.56778,16.666666666666664,0.3,73.8,48.78377333333334,22.466666666666665,9.1298,5.5526,59.43333333333333,1,30
DuelingDoubleDQN,0.25,0.4,3,n0.25_p0.4,16.666666666666664,-144.02705666666668,43.333333333333336,1.6333333333333333,67.73333333333333,34.51589666666667,21.0,9.1944,3.1784600000000003,52.833333333333336,5,30
DuelingDoubleDQN,0.25,0.4,4,n0.25_p0.4,46.666666666666664,-64.33867666666667,43.333333333333336,1.2,40.833333333333336,22.230546666666665,16.3,13.463035714285713,2.301757142857143,42.46666666666667,14,30
DuelingDoubleDQN,0.25,0.4,5,n0.25_p0.4,43.333333333333336,-69.84448333333333,56.666666666666664,1.3,44.63333333333333,34.24760333333334,15.9,8.890130769230769,2.140107692307692,41.63333333333333,13,30
