config_id,pairing,condition,noise_std,packet_error_rate,seed,env_seed,phase,episode,direction,agent,reward,success,steps,collisions,cte_mean,iala_violations,dropped_frames,docking_accuracy,lane,vessel_collisions,vessel_collision_flag,collision_contact_steps,near_misses,min_cpa,encounter_steps,give_way_events,head_on_events
twoway_Rule_vs_Rule_mid,Rule_vs_Rule,mid,0.1,0.2,6,48,eval,13,outbound,RuleBased,48.1207,1,14,0,5.5264,2,2,0.5263,L02,1,1,2,0,0,2,1,1
twoway_Rule_vs_Rule_mid,Rule_vs_Rule,mid,0.1,0.2,6,48,eval,14,outbound,RuleBased,47.4871,1,14,0,5.6652,2,4,1.1693,L02,1,1,2,0,0,2,1,1
twoway_Rule_vs_Rule_mid,Rule_vs_Rule,mid,0.1,0.2,6,48,eval,15,outbound,RuleBased,48.3078,1,12,0,4.9388,2,2,2.2095,L02,1,1,2,0,0,2,1,1
twoway_Rule_vs_Rule_mid,Rule_vs_Rule,mid,0.1,0.2,6,48,eval,16,outbound,RuleBased,47.4918,1,12,0,5.3178,1,3,3.1985,L02,1,1,2,0,0,2,1,1
twoway_Rule_vs_Rule_mid,Rule_vs_Rule,mid,0.1,0.2,6,48,eval,17,outbound,RuleBased,-188.0082,0,59,0,272.7411,17,13,,L08,0,0,0,0,188.1616,0,0,0
twoway_Rule_vs_Rule_mid,Rule_vs_Rule,mid,0.1,0.2,6,48,eval,18,outbound,RuleBased,45.7213,1,12,0,5.9802,1,4,5.296,L02,1,1,2,0,0,2,1,1
twoway_Rule_vs_Rule_mid,Rule_vs_Rule,mid,0.1,0.2,6,48,eval,19,outbound,RuleBased,-188.5973,0,59,0,275.0769,24,16,,L08,0,0,0,0,188.1616,0,0,0
twoway_Rule_vs_Rule_mid,Rule_vs_Rule,mid,0.1,0.2,6,48,eval,20,outbound,RuleBased,-188.5222,0,59,0,275.0497,23,14,,L08,0,0,0,0,239.7016,0,0,0
twoway_Rule_vs_Rule_mid,Rule_vs_Rule,mid,0.1,0.2,6,48,eval,21,outbound,RuleBased,44.0416,1,13,0,5.0981,1,4,6.6218,L02,1,1,2,0,0,2,1,1
twoway_Rule_vs_Rule_mid,Rule_vs_Rule,mid,0.1,0.2,6,48,eval,22,outbound,RuleBased,69.365,1,12,0,5.7586,0,3,3.3111,L02,1,1,1,1,0,3,1,1
twoway_Rule_vs_Rule_mid,Rule_vs_Rule,mid,0.1,0.2,6,48,eval,23,outbound,RuleBased,70.8789,1,11,0,6.6477,2,4,2.3555,L02,1,1,1,1,0,3,1,1
twoway_Rule_vs_Rule_mid,Rule_vs_Rule,mid,0.1,0.2,6,48,eval,24,outbound,RuleBased,-188.6009,0,59,0,275.6419,29,10,,L08,0,0,0,0,219.3749,0,0,0
twoway_Rule_vs_Rule_mid,Rule_vs_Rule,mid,0.1,0.2,6,48,eval,25,outbound,RuleBased,-188.0273,0,59,0,272.1343,27,15,,L08,0,0,0,0,188.1616,0,0,0
twoway_Rule_vs_Rule_mid,Rule_vs_Rule,mid,0.1,0.2,6,48,eval,26,outbound,RuleBased,48.3391,1,14,0,6.3816,4,4,0.1343,L02,1,1,2,0,0,2,1,1
twoway_Rule_vs_Rule_mid,Rule_vs_Rule,mid,0.1,0.2,6,48,eval,27,outbound,RuleBased,69.4832,1,12,0,7.0011,3,1,3.1293,L02,1,1,1,1,0,3,1,1
twoway_Rule_vs_Rule_mid,Rule_vs_Rule,mid,0.1,0.2,6,48,eval,28,outbound,RuleBased,-189.2634,0,59,0,279.3418,29,11,,L08,0,0,0,0,239.7016,0,0,0
twoway_Rule_vs_Rule_mid,Rule_vs_Rule,mid,0.1,0.2,6,48,eval,29,outbound,RuleBased,47.7713,1,13,0,5.3379,3,2,2.0151,L02,1,1,2,0,0,2,1,1
twoway_Rule_vs_Rule_mid,Rule_vs_Rule,mid,0.1,0.2,6,48,eval,30,outbound,RuleBased,-188.5081,0,59,0,274.8675,20,12,,L08,0,0,0,0,219.3749,0,0,0
twoway_Rule_vs_Rule_mid,Rule_vs_Rule,mid,0.1,0.2,7,49,eval,1,inbound,RuleBased,-152.8775,0,59,1,5.7059,3,13,,L08,0,0,0,0,113.719,0,0,0
twoway_Rule_vs_Rule_mid,Rule_vs_Rule,mid,0.1,0.2,7,49,eval,2,inbound,RuleBased,39.8419,1,15,0,6.2296,5,3,3.6558,L02,1,1,2,0,0,2,1,1
twoway_Rule_vs_Rule_mid,Rule_vs_Rule,mid,0.1,0.2,7,49,eval,3,inbound,RuleBased,61.6584,1,16,0,5.5238,5,2,9.285,L02,1,1,1,1,0,3,1,1
twoway_Rule_vs_Rule_mid,Rule_vs_Rule,mid,0.1,0.2,7,49,eval,4,inbound,RuleBased,41.7351,1,15,0,6.8355,4,0,1.2849,L02,1,1,2,0,0,2,1,1
twoway_Rule_vs_Rule_mid,Rule_vs_Rule,mid,0.1,0.2,7,49,eval,5,inbound,RuleBased,35.4468,1,13,0,5.9207,1,3,11.1401,L02,1,1,2,0,0,2,1,1
twoway_Rule_vs_Rule_mid,Rule_vs_Rule,mid,0.1,0.2,7,49,eval,6,inbound,RuleBased,40.2966,1,15,0,5.531,2,4,3.2765,L02,1,1,2,0,0,2,1,1
twoway_Rule_vs_Rule_mid,Rule_vs_Rule,mid,0.1,0.2,7,49,eval,7,inbound,RuleBased,67.2105,1,14,0,6.0603,5,4,4.114,L02,1,1,1,1,0,3,1,1
twoway_Rule_vs_Rule_mid,Rule_vs_Rule,mid,0.1,0.2,7,49,eval,8,inbound,RuleBased,38.5701,1,15,0,5.564,2,0,5.4402,L02,1,1,2,0,0,2,1,1
twoway_Rule_vs_Rule_mid,Rule_vs_Rule,mid,0.1,0.2,7,49,eval,9,inbound,RuleBased,68.2246,1,14,0,5.5938,4,3,2.9544,L02,1,1,1,1,0,3,1,1
twoway_Rule_vs_Rule_mid,Rule_vs_Rule,mid,0.1,0.2,7,49,eval,10,inbound,RuleBased,-154.073,0,59,1,6.3579,4,13,,L08,0,0,0,0,102.9563,0,0,0
twoway_Rule_vs_Rule_mid,Rule_vs_Rule,mid,0.1,0.2,7,49,eval,11,inbound,RuleBased,69.6862,1,14,0,5.8143,4,2,1.0581,L02,1,1,1,1,0,3,1,1
twoway_Rule_vs_Rule_mid,Rule_vs_Rule,mid,0.1,0.2,7,49,eval,12,inbound,RuleBased,-152.8188,0,59,1,5.8825,2,8,,L08,0,0,0,0,113.719,0,0,0
twoway_Rule_vs_Rule_mid,Rule_vs_Rule,mid,0.1,0.2,7,49,eval,13,inbound,RuleBased,-152.795,0,59,1,5.8536,6,11,,L08,0,0,0,0,113.719,0,0,0
twoway_Rule_vs_Rule_mid,Rule_vs_Rule,mid,0.1,0.2,7,49,eval,14,inbound,RuleBased,-153.0994,0,59,1,6.5738,6,7,,L08,0,0,0,0,113.719,0,0,0
twoway_Rule_vs_Rule_mid,Rule_vs_Rule,mid,0.1,0.2,7,49,eval,15,inbound,RuleBased,66.8964,1,14,0,6.0767,5,4,4.545,L02,1,1,1,1,0,3,1,1
twoway_Rule_vs_Rule_mid,Rule_vs_Rule,mid,0.1,0.2,7,49,eval,16,inbound,RuleBased,40.8394,1,15,0,5.3858,2,2,2.5512,L02,1,1,2,0,0,2,1,1
twoway_Rule_vs_Rule_mid,Rule_vs_Rule,mid,0.1,0.2,7,49,eval,17,inbound,RuleBased,-129.8147,0,59,0,5.788,4,8,,L08,0,0,0,0,113.719,0,0,0
twoway_Rule_vs_Rule_mid,Rule_vs_Rule,mid,0.1,0.2,7,49,eval,18,inbound,RuleBased,-128.7662,0,59,0,5.6313,3,10,,L08,0,0,0,0,102.9563,0,0,0
twoway_Rule_vs_Rule_mid,Rule_vs_Rule,mid,0.1,0.2,7,49,eval,19,inbound,RuleBased,66.8459,1,14,0,4.269,2,3,4.8374,L02,1,1,1,1,0,3,1,1
twoway_Rule_vs_Rule_mid,Rule_vs_Rule,mid,0.1,0.2,7,49,eval,20,inbound,RuleBased,36.2852,1,17,0,5.9194,4,2,6.2619,L02,1,1,2,0,0,2,1,1
twoway_Rule_vs_Rule_mid,Rule_vs_Rule,mid,0.1,0.2,7,49,eval,21,inbound,RuleBased,-128.7773,0,59,0,5.9432,3,14,,L08,0,0,0,0,102.9563,0,0,0
twoway_Rule_vs_Rule_mid,Rule_vs_Rule,mid,0.1,0.2,7,49,eval,22,inbound,RuleBased,-154.9246,0,59,1,5.9198,2,9,,L08,0,0,0,0,113.719,0,0,0
twoway_Rule_vs_Rule_mid,Rule_vs_Rule,mid,0.1,0.2,7,49,eval,23,inbound,RuleBased,-152.6348,0,59,1,5.9034,2,18,,L08,0,0,0,0,113.719,0,0,0
twoway_Rule_vs_Rule_mid,Rule_vs_Rule,mid,0.1,0.2,7,49,eval,24,inbound,RuleBased,67.2506,1,16,0,4.7295,2,4,2.42,L02,1,1,1,1,0,3,1,1
twoway_Rule_vs_Rule_mid,Rule_vs_Rule,mid,0.1,0.2,7,49,eval,25,inbound,RuleBased,64.3132,1,14,0,5.66,4,3,7.8894,L02,1,1,1,1,0,3,1,1
twoway_Rule_vs_Rule_mid,Rule_vs_Rule,mid,0.1,0.2,7,49,eval,26,inbound,RuleBased,-152.5417,0,59,1,5.4475,2,10,,L08,0,0,0,0,113.719,0,0,0
twoway_Rule_vs_Rule_mid,Rule_vs_Rule,mid,0.1,0.2,7,49,eval,27,inbound,RuleBased,-155.0235,0,59,1,6.2556,4,11,,L08,0,0,0,0,113.719,0,0,0
twoway_Rule_vs_Rule_mid,Rule_vs_Rule,mid,0.1,0.2,7,49,eval,28,inbound,RuleBased,66.4363,1,14,0,6.6418,4,2,5.0884,L02,1,1,1,1,0,3,1,1
twoway_Rule_vs_Rule_mid,Rule_vs_Rule,mid,0.1,0.2,7,49,eval,29,inbound,RuleBased,-152.8689,0,59,1,5.7836,4,14,,L08,0,0,0,0,113.719,0,0,0
twoway_Rule_vs_Rule_mid,Rule_vs_Rule,mid,0.1,0.2,7,49,eval,30,inbound,RuleBased,42.8601,1,15,0,5.3852,4,5,0.0707,L02,1,1,2,0,0,2,1,1
twoway_Rule_vs_Rule_mid,Rule_vs_Rule,mid,0.1,0.2,7,49,eval,1,outbound,RuleBased,-170.3725,0,59,0,252.6545,24,13,,L08,0,0,0,0,113.719,0,0,0
twoway_Rule_vs_Rule_mid,Rule_vs_Rule,mid,0.1,0.2,7,49,eval,2,outbound,RuleBased,48.2269,1,14,0,6.4402,1,3,0.3251,L02,1,1,2,0,0,2,1,1
twoway_Rule_vs_Rule_mid,Rule_vs_Rule,mid,0.1,0.2,7,49,eval,3,outbound,RuleBased,72.3947,1,11,0,5.4853,1,1,0.4887,L02,1,1,1,1,0,3,1,1
twoway_Rule_vs_Rule_mid,Rule_vs_Rule,mid,0.1,0.2,7,49,eval,4,outbound,RuleBased,49.0303,1,12,0,6.0636,1,1,1.2626,L02,1,1,2,0,0,2,1,1
twoway_Rule_vs_Rule_mid,Rule_vs_Rule,mid,0.1,0.2,7,49,eval,5,outbound,RuleBased,45.89,1,13,0,5.1556,0,1,4.2825,L02,1,1,2,0,0,2,1,1
twoway_Rule_vs_Rule_mid,Rule_vs_Rule,mid,0.1,0.2,7,49,eval,6,outbound,RuleBased,46.1896,1,12,0,4.8059,2,2,4.9379,L02,1,1,2,0,0,2,1,1
twoway_Rule_vs_Rule_mid,Rule_vs_Rule,mid,0.1,0.2,7,49,eval,7,outbound,RuleBased,68.8796,1,13,0,5.9733,1,4,2.995,L02,1,1,1,1,0,3,1,1
twoway_Rule_vs_Rule_mid,Rule_vs_Rule,mid,0.1,0.2,7,49,eval,8,outbound,RuleBased,49.0823,1,11,0,6.0882,1,3,2.0934,L02,1,1,2,0,0,2,1,1
twoway_Rule_vs_Rule_mid,Rule_vs_Rule,mid,0.1,0.2,7,49,eval,9,outbound,RuleBased,70.9303,1,13,0,6.1888,4,1,0.3842,L02,1,1,1,1,0,3,1,1
twoway_Rule_vs_Rule_mid,Rule_vs_Rule,mid,0.1,0.2,7,49,eval,10,outbound,RuleBased,-173.389,0,59,0,265.4999,18,15,,L08,0,0,0,0,102.9563,0,0,0
twoway_Rule_vs_Rule_mid,Rule_vs_Rule,mid,0.1,0.2,7,49,eval,11,outbound,RuleBased,69.6699,1,12,0,6.2711,2,0,2.9547,L02,1,1,1,1,0,3,1,1
twoway_Rule_vs_Rule_mid,Rule_vs_Rule,mid,0.1,0.2,7,49,eval,12,outbound,RuleBased,-170.3199,0,59,0,253.4025,19,7,,L08,0,0,0,0,113.719,0,0,0
twoway_Rule_vs_Rule_mid,Rule_vs_Rule,mid,0.1,0.2,7,49,eval,13,outbound,RuleBased,-171.6015,0,59,0,258.351,23,11,,L08,0,0,0,0,113.719,0,0,0
twoway_Rule_vs_Rule_mid,Rule_vs_Rule,mid,0.1,0.2,7,49,eval,14,outbound,RuleBased,-171.9419,0,59,0,259.1998,20,9,,L08,0,0,0,0,113.719,0,0,0
twoway_Rule_vs_Rule_mid,Rule_vs_Rule,mid,0.1,0.2,7,49,eval,15,outbound,RuleBased,68.2476,1,14,0,5.9886,4,1,2.9433,L02,1,1,1,1,0,3,1,1
twoway_Rule_vs_Rule_mid,Rule_vs_Rule,mid,0.1,0.2,7,49,eval,16,outbound,RuleBased,43.3925,1,14,0,5.8124,4,4,6.5579,L02,1,1,2,0,0,2,1,1
twoway_Rule_vs_Rule_mid,Rule_vs_Rule,mid,0.1,0.2,7,49,eval,17,outbound,RuleBased,-171.6902,0,59,0,258.8626,18,10,,L08,0,0,0,0,113.719,0,0,0
twoway_Rule_vs_Rule_mid,Rule_vs_Rule,mid,0.1,0.2,7,49,eval,18,outbound,RuleBased,-170.1369,0,59,0,252.3523,20,9,,L08,0,0,0,0,102.9563,0,0,0
twoway_Rule_vs_Rule_mid,Rule_vs_Rule,mid,0.1,0.2,7,49,eval,19,outbound,RuleBased,71.2363,1,13,0,5.4029,2,2,0.0578,L02,1,1,1,1,0,3,1,1
twoway_Rule_vs_Rule_mid,Rule_vs_Rule,mid,0.1,0.2,7,49,eval,20,outbound,RuleBased,50.6165,1,11,0,5.9925,2,1,0.1869,L02,1,1,2,0,0,2,1,1
twoway_Rule_vs_Rule_mid,Rule_vs_Rule,mid,0.1,0.2,7,49,eval,21,outbound,RuleBased,-170.2061,0,59,0,252.7352,19,11,,L08,0,0,0,0,102.9563,0,0,0
twoway_Rule_vs_Rule_mid,Rule_vs_Rule,mid,0.1,0.2,7,49,eval,22,outbound,RuleBased,-170.2004,0,59,0,252.5942,18,13,,L08,0,0,0,0,113.719,0,0,0
twoway_Rule_vs_Rule_mid,Rule_vs_Rule,mid,0.1,0.2,7,49,eval,23,outbound,RuleBased,-171.6064,0,59,0,258.2682,21,11,,L08,0,0,0,0,113.719,0,0,0
twoway_Rule_vs_Rule_mid,Rule_vs_Rule,mid,0.1,0.2,7,49,eval,24,outbound,RuleBased,68.8849,1,13,0,4.9211,2,4,3.0562,L02,1,1,1,1,0,3,1,1
twoway_Rule_vs_Rule_mid,Rule_vs_Rule,mid,0.1,0.2,7,49,eval,25,outbound,RuleBased,70.7988,1,13,0,5.8837,2,6,0.5804,L02,1,1,1,1,0,3,1,1
twoway_Rule_vs_Rule_mid,Rule_vs_Rule,mid,0.1,0.2,7,49,eval,26,outbound,RuleBased,-173.4329,0,59,0,265.5204,21,12,,L08,0,0,0,0,113.719,0,0,0
twoway_Rule_vs_Rule_mid,Rule_vs_Rule,mid,0.1,0.2,7,49,eval,27,outbound,RuleBased,-170.1528,0,59,0,252.3213,19,11,,L08,0,0,0,0,113.719,0,0,0
twoway_Rule_vs_Rule_mid,Rule_vs_Rule,mid,0.1,0.2,7,49,eval,28,outbound,RuleBased,66.0993,1,12,0,6.855,6,3,7.4301,L02,1,1,1,1,0,3,1,1
twoway_Rule_vs_Rule_mid,Rule_vs_Rule,mid,0.1,0.2,7,49,eval,29,outbound,RuleBased,-173.2622,0,59,0,265.0446,25,8,,L08,0,0,0,0,113.719,0,0,0
twoway_Rule_vs_Rule_mid,Rule_vs_Rule,mid,0.1,0.2,7,49,eval,30,outbound,RuleBased,44.7234,1,14,0,6.0969,2,3,4.7105,L02,1,1,2,0,0,2,1,1
twoway_Rule_vs_Rule_harsh,Rule_vs_Rule,harsh,0.25,0.4,0,42,eval,1,inbound,RuleBased,-124.7253,0,59,0,13.8425,14,19,,L02,0,0,0,0,246.7851,0,0,0
twoway_Rule_vs_Rule_harsh,Rule_vs_Rule,harsh,0.25,0.4,0,42,eval,2,inbound,RuleBased,-123.9639,0,59,0,12.8474,15,27,,L02,0,0,0,0,246.7851,0,0,0
twoway_Rule_vs_Rule_harsh,Rule_vs_Rule,harsh,0.25,0.4,0,42,eval,3,inbound,RuleBased,-126.4601,0,59,0,13.8825,12,19,,L02,0,0,0,0,226.7401,0,0,0
twoway_Rule_vs_Rule_harsh,Rule_vs_Rule,harsh,0.25,0.4,0,42,eval,4,inbound,RuleBased,5.3574,1,14,2,10.4039,11,6,18.4131,L08,1,1,1,1,0,3,1,1
twoway_Rule_vs_Rule_harsh,Rule_vs_Rule,harsh,0.25,0.4,0,42,eval,5,inbound,RuleBased,13.3365,1,14,2,15.0035,13,4,7.9417,L08,1,1,1,1,0,3,1,1
twoway_Rule_vs_Rule_harsh,Rule_vs_Rule,harsh,0.25,0.4,0,42,eval,6,inbound,RuleBased,41.642,1,14,1,12.3186,14,7,3.9186,L08,1,1,1,1,0,3,1,1
twoway_Rule_vs_Rule_harsh,Rule_vs_Rule,harsh,0.25,0.4,0,42,eval,7,inbound,RuleBased,17.5435,1,14,2,12.4682,13,4,2.9277,L08,1,1,1,1,0,3,1,1
twoway_Rule_vs_Rule_harsh,Rule_vs_Rule,harsh,0.25,0.4,0,42,eval,8,inbound,RuleBased,-125.4678,0,59,0,12.627,10,27,,L02,0,0,0,0,226.7401,0,0,0
twoway_Rule_vs_Rule_harsh,Rule_vs_Rule,harsh,0.25,0.4,0,42,eval,9,inbound,RuleBased,-123.9892,0,59,0,12.648,12,24,,L02,0,0,0,0,246.7851,0,0,0
twoway_Rule_vs_Rule_harsh,Rule_vs_Rule,harsh,0.25,0.4,0,42,eval,10,inbound,RuleBased,-34.5586,1,13,3,15.7857,12,7,3.5714,L08,1,1,2,0,0,2,1,1
twoway_Rule_vs_Rule_harsh,Rule_vs_Rule,harsh,0.25,0.4,0,42,eval,11,inbound,RuleBased,-6.3262,1,14,3,11.8584,10,5,1.6365,L08,1,1,1,1,0,3,1,1
twoway_Rule_vs_Rule_harsh,Rule_vs_Rule,harsh,0.25,0.4,0,42,eval,12,inbound,RuleBased,-124.2491,0,59,0,13.6685,11,22,,L02,0,0,0,0,246.7851,0,0,0
twoway_Rule_vs_Rule_harsh,Rule_vs_Rule,harsh,0.25,0.4,0,42,eval,13,inbound,RuleBased,-6.7734,1,13,2,11.153,11,7,0.6719,L08,1,1,2,0,0,2,1,1
twoway_Rule_vs_Rule_harsh,Rule_vs_Rule,harsh,0.25,0.4,0,42,eval,14,inbound,RuleBased,-124.9429,0,59,0,12.8082,9,21,,L02,0,0,0,0,239.7016,0,0,0
twoway_Rule_vs_Rule_harsh,Rule_vs_Rule,harsh,0.25,0.4,0,42,eval,15,inbound,RuleBased,-124.3898,0,59,0,13.5604,14,23,,L02,0,0,0,0,246.7851,0,0,0
twoway_Rule_vs_Rule_harsh,Rule_vs_Rule,harsh,0.25,0.4,0,42,eval,16,inbound,RuleBased,-19.428,1,15,2,13.5233,15,7,14.3206,L08,1,1,2,0,0,2,1,1
twoway_Rule_vs_Rule_harsh,Rule_vs_Rule,harsh,0.25,0.4,0,42,eval,17,inbound,RuleBased,-20.0539,1,13,2,14.1126,10,5,17.0813,L08,1,1,2,0,0,2,1,1
twoway_Rule_vs_Rule_harsh,Rule_vs_Rule,harsh,0.25,0.4,0,42,eval,18,inbound,RuleBased,12.3634,1,14,2,12.1549,11,5,9.4063,L08,1,1,1,1,0,3,1,1
twoway_Rule_vs_Rule_harsh,Rule_vs_Rule,harsh,0.25,0.4,0,42,eval,19,inbound,RuleBased,-22.791,1,13,2,13.0089,11,7,20.5454,L08,1,1,2,0,0,2,1,1
twoway_Rule_vs_Rule_harsh,Rule_vs_Rule,harsh,0.25,0.4,0,42,eval,20,inbound,RuleBased,-126.1654,0,59,0,12.8515,10,24,,L02,0,0,0,0,226.7401,0,0,0
twoway_Rule_vs_Rule_harsh,Rule_vs_Rule,harsh,0.25,0.4,0,42,eval,21,inbound,RuleBased,-125.8141,0,59,0,13.3373,9,25,,L02,0,0,0,0,226.7401,0,0,0
twoway_Rule_vs_Rule_harsh,Rule_vs_Rule,harsh,0.25,0.4,0,42,eval,22,inbound,RuleBased,-124.8832,0,59,0,12.0642,11,29,,L02,0,0,0,0,239.7016,0,0,0
twoway_Rule_vs_Rule_harsh,Rule_vs_Rule,harsh,0.25,0.4,0,42,eval,23,inbound,RuleBased,-8.1008,1,13,2,13.5696,12,8,1.9801,L08,1,1,2,0,0,2,1,1
twoway_Rule_vs_Rule_harsh,Rule_vs_Rule,harsh,0.25,0.4,0,42,eval,24,inbound,RuleBased,-127.4357,0,59,0,13.4132,10,25,,L02,0,0,0,0,200.1605,0,0,0
twoway_Rule_vs_Rule_harsh,Rule_vs_Rule,harsh,0.25,0.4,0,42,eval,25,inbound,RuleBased,19.16,1,14,2,11.3925,10,7,0.8983,L08,1,1,1,1,0,3,1,1
twoway_Rule_vs_Rule_harsh,Rule_vs_Rule,harsh,0.25,0.4,0,42,eval,26,inbound,RuleBased,-10.3853,1,15,2,12.2249,12,8,3.0425,L08,1,1,2,0,0,2,1,1
twoway_Rule_vs_Rule_harsh,Rule_vs_Rule,harsh,0.25,0.4,0,42,eval,27,inbound,RuleBased,-10.6823,1,13,2,11.7955,10,9,5.5276,L08,1,1,2,0,0,2,1,1
twoway_Rule_vs_Rule_harsh,Rule_vs_Rule,harsh,0.25,0.4,0,42,eval,28,inbound,RuleBased,-124.5418,0,59,0,14.2299,15,24,,L02,0,0,0,0,246.7851,0,0,0
twoway_Rule_vs_Rule_harsh,Rule_vs_Rule,harsh,0.25,0.4,0,42,eval,29,inbound,RuleBased,-127.2523,0,59,0,13.6524,13,17,,L02,0,0,0,0,200.1605,0,0,0
twoway_Rule_vs_Rule_harsh,Rule_vs_Rule,harsh,0.25,0.4,0,42,eval,30,inbound,RuleBased,-125.6849,0,59,0,13.2764,13,24,,L02,0,0,0,0,239.7016,0,0,0
twoway_Rule_vs_Rule_harsh,Rule_vs_Rule,harsh,0.25,0.4,0,42,eval,1,outbound,RuleBased,-227.195,0,59,2,316.8923,73,19,,L02,0,0,0,0,246.7851,0,0,0
twoway_Rule_vs_Rule_harsh,Rule_vs_Rule,harsh,0.25,0.4,0,42,eval,2,outbound,RuleBased,-228.6896,0,59,2,306.6918,74,27,,L02,0,0,0,0,246.7851,0,0,0
twoway_Rule_vs_Rule_harsh,Rule_vs_Rule,harsh,0.25,0.4,0,42,eval,3,outbound,RuleBased,-233.6631,0,59,2,304.5088,85,19,,L02,0,0,0,0,226.7401,0,0,0
twoway_Rule_vs_Rule_harsh,Rule_vs_Rule,harsh,0.25,0.4,0,42,eval,4,outbound,RuleBased,33.5196,1,11,1,9.3545,5,4,17.1464,L08,1,1,1,1,0,3,1,1
twoway_Rule_vs_Rule_harsh,Rule_vs_Rule,harsh,0.25,0.4,0,42,eval,5,outbound,RuleBased,20.7543,1,11,2,14.8344,9,4,1.5157,L08,1,1,1,1,0,3,1,1
twoway_Rule_vs_Rule_harsh,Rule_vs_Rule,harsh,0.25,0.4,0,42,eval,6,outbound,RuleBased,16.4272,1,12,2,13.9815,10,5,5.7974,L08,1,1,1,1,0,3,1,1
twoway_Rule_vs_Rule_harsh,Rule_vs_Rule,harsh,0.25,0.4,0,42,eval,7,outbound,RuleBased,39.135,1,13,1,12.9583,11,5,7.675,L08,1,1,1,1,0,3,1,1
twoway_Rule_vs_Rule_harsh,Rule_vs_Rule,harsh,0.25,0.4,0,42,eval,8,outbound,RuleBased,-228.2158,0,59,2,325.8862,70,26,,L02,0,0,0,0,226.7401,0,0,0
twoway_Rule_vs_Rule_harsh,Rule_vs_Rule,harsh,0.25,0.4,0,42,eval,9,outbound,RuleBased,-232.8645,0,59,2,327.0099,68,25,,L02,0,0,0,0,246.7851,0,0,0
twoway_Rule_vs_Rule_harsh,Rule_vs_Rule,harsh,0.25,0.4,0,42,eval,10,outbound,RuleBased,-7.4253,1,12,2,14.3641,10,4,8.0273,L08,1,1,2,0,0,2,1,1
twoway_Rule_vs_Rule_harsh,Rule_vs_Rule,harsh,0.25,0.4,0,42,eval,11,outbound,RuleBased,10.4499,1,12,2,13.0867,9,7,13.2705,L08,1,1,1,1,0,3,1,1
twoway_Rule_vs_Rule_harsh,Rule_vs_Rule,harsh,0.25,0.4,0,42,eval,12,outbound,RuleBased,-232.4533,0,59,2,305.3487,82,22,,L02,0,0,0,0,246.7851,0,0,0
twoway_Rule_vs_Rule_harsh,Rule_vs_Rule,harsh,0.25,0.4,0,42,eval,13,outbound,RuleBased,-5.2896,1,11,2,15.5307,7,4,6.4776,L08,1,1,2,0,0,2,1,1
twoway_Rule_vs_Rule_harsh,Rule_vs_Rule,harsh,0.25,0.4,0,42,eval,14,outbound,RuleBased,-230.2326,0,59,2,296.1687,73,24,,L02,0,0,0,0,239.7016,0,0,0
twoway_Rule_vs_Rule_harsh,Rule_vs_Rule,harsh,0.25,0.4,0,42,eval,15,outbound,RuleBased,-232.3822,0,59,2,327.0375,80,22,,L02,0,0,0,0,246.7851,0,0,0
twoway_Rule_vs_Rule_harsh,Rule_vs_Rule,harsh,0.25,0.4,0,42,eval,16,outbound,RuleBased,13.2392,1,11,1,14.2827,7,4,14.6382,L08,1,1,2,0,0,2,1,1
twoway_Rule_vs_Rule_harsh,Rule_vs_Rule,harsh,0.25,0.4,0,42,eval,17,outbound,RuleBased,-9.6835,1,13,2,16.3296,10,6,9.7087,L08,1,1,2,0,0,2,1,1
twoway_Rule_vs_Rule_harsh,Rule_vs_Rule,harsh,0.25,0.4,0,42,eval,18,outbound,RuleBased,17.264,1,11,2,11.0751,6,4,6.1266,L08,1,1,1,1,0,3,1,1
twoway_Rule_vs_Rule_harsh,Rule_vs_Rule,harsh,0.25,0.4,0,42,eval,19,outbound,RuleBased,38.9797,1,12,0,9.886,6,5,13.041,L08,1,1,2,0,0,2,1,1
twoway_Rule_vs_Rule_harsh,Rule_vs_Rule,harsh,0.25,0.4,0,42,eval,20,outbound,RuleBased,-228.1572,0,59,2,300.0673,85,22,,L02,0,0,0,0,226.7401,0,0,0
twoway_Rule_vs_Rule_harsh,Rule_vs_Rule,harsh,0.25,0.4,0,42,eval,21,outbound,RuleBased,-231.8991,0,59,2,304.4964,74,30,,L02,0,0,0,0,226.7401,0,0,0
twoway_Rule_vs_Rule_harsh,Rule_vs_Rule,harsh,0.25,0.4,0,42,eval,22,outbound,RuleBased,-233.7297,0,59,2,313.8081,75,25,,L02,0,0,0,0,239.7016,0,0,0
twoway_Rule_vs_Rule_harsh,Rule_vs_Rule,harsh,0.25,0.4,0,42,eval,23,outbound,RuleBased,-45.1991,1,11,3,15.3835,6,7,27.4502,L08,1,1,2,0,0,2,1,1
twoway_Rule_vs_Rule_harsh,Rule_vs_Rule,harsh,0.25,0.4,0,42,eval,24,outbound,RuleBased,-228.4525,0,59,2,326.7694,82,31,,L02,0,0,0,0,200.1605,0,0,0
twoway_Rule_vs_Rule_harsh,Rule_vs_Rule,harsh,0.25,0.4,0,42,eval,25,outbound,RuleBased,29.957,1,11,1,12.3148,6,4,21.368,L08,1,1,1,1,0,3,1,1
